league,match_id,season,date,teamA,teamB,scoreA,scoreB,setA_1,setA_2,setA_3,setA_4,setA_5,setB_1,setB_2,setB_3,setB_4,setB_5
Plusliga,1102259,2023,2022-12-28,Cerrad Enea Czarni Radom,BBTS Bielsko-Biała,2,3,22,17,25,25,13,25,25,22,22,15
Plusliga,1102260,2023,2022-12-30,PGE Skra Bełchatów,PSG Stal Nysa,2,3,25,25,16,21,12,20,21,25,25,15
Plusliga,1102261,2023,2023-03-08,Cuprum Lubin,Trefl Gdańsk,2,3,25,23,27,19,12,23,25,25,25,15
Plusliga,1102262,2023,2022-11-27,BBTS Bielsko-Biała,Asseco Resovia Rzeszów,0,3,18,20,18,0,0,25,25,25,0,0
Plusliga,1102263,2023,2022-12-01,Asseco Resovia Rzeszów,PSG Stal Nysa,3,0,25,25,25,0,0,22,18,14,0,0
Plusliga,1102264,2023,2022-12-03,Indykpol AZS Olsztyn,Cuprum Lubin,3,0,26,25,25,0,0,24,21,16,0,0
Plusliga,1102265,2023,2022-12-03,PGE Skra Bełchatów,Jastrzębski Węgiel,3,2,20,25,17,27,15,25,20,25,25,11
Plusliga,1102266,2023,2022-12-04,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Cerrad Enea Czarni Radom,3,2,22,25,23,25,15,25,19,25,21,11
Plusliga,1102267,2023,2022-12-06,Jastrzębski Węgiel,Cerrad Enea Czarni Radom,3,0,25,25,25,0,0,23,18,20,0,0
Plusliga,1102268,2023,2022-12-07,Indykpol AZS Olsztyn,PGE Skra Bełchatów,3,1,22,25,27,27,0,25,15,25,25,0
Plusliga,1102269,2023,2022-12-08,Trefl Gdańsk,Asseco Resovia Rzeszów,2,3,25,23,25,19,13,20,25,23,25,15
Plusliga,1102270,2023,2022-12-12,Asseco Resovia Rzeszów,GKS Katowice,3,0,26,25,25,0,0,24,16,23,0,0
Plusliga,1102271,2023,2022-12-10,Cerrad Enea Czarni Radom,Indykpol AZS Olsztyn,0,3,20,22,18,0,0,25,25,25,0,0
Plusliga,1102272,2023,2022-12-17,GKS Katowice,Jastrzębski Węgiel,0,3,21,21,16,0,0,25,25,25,0,0
Plusliga,1102273,2023,2022-12-17,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Indykpol AZS Olsztyn,2,3,25,22,25,25,12,17,25,18,27,15
Plusliga,1102274,2023,2022-12-21,Projekt Warszawa,GKS Katowice,3,0,25,25,25,0,0,17,21,19,0,0
Plusliga,1102275,2023,2022-12-23,Asseco Resovia Rzeszów,Barkom Każany Lwów,3,1,25,27,22,25,0,18,25,25,11,0
Plusliga,1102276,2023,2022-12-21,Indykpol AZS Olsztyn,Jastrzębski Węgiel,3,1,25,25,21,29,0,19,18,25,27,0
Plusliga,1102277,2023,2023-01-17,GKS Katowice,Indykpol AZS Olsztyn,1,3,37,14,25,22,0,39,25,21,25,0
Plusliga,1102278,2023,2022-12-29,Jastrzębski Węgiel,LUK  Lublin,2,3,19,25,30,22,13,25,23,28,25,15
Plusliga,1102279,2023,2022-12-30,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Aluron CMC Warta Zawiercie,3,1,20,25,27,25,0,25,18,25,22,0
Plusliga,1102280,2023,2022-12-28,Barkom Każany Lwów,Projekt Warszawa,0,3,17,21,24,0,0,25,25,26,0,0
Plusliga,1102281,2023,2023-01-07,Projekt Warszawa,Ślepsk Malow Suwałki,3,0,25,27,25,0,0,14,25,17,0,0
Plusliga,1102282,2023,2023-01-07,Trefl Gdańsk,PGE Skra Bełchatów,3,1,25,25,19,25,0,18,16,25,15,0
Plusliga,1102283,2023,2023-01-15,Cerrad Enea Czarni Radom,Trefl Gdańsk,1,3,25,23,17,35,0,18,25,25,37,0
Plusliga,1102284,2023,2023-01-16,Cuprum Lubin,Projekt Warszawa,0,3,21,17,23,0,0,25,25,25,0,0
Plusliga,1102285,2023,2023-01-14,Ślepsk Malow Suwałki,Barkom Każany Lwów,3,0,25,25,25,0,0,21,18,15,0,0
Plusliga,1102286,2023,2023-01-21,Barkom Każany Lwów,Cuprum Lubin,3,1,22,25,37,25,0,25,22,35,18,0
Plusliga,1102287,2023,2023-01-21,Aluron CMC Warta Zawiercie,LUK  Lublin,3,1,25,18,25,25,0,21,25,19,17,0
Plusliga,1102288,2023,2023-01-29,LUK  Lublin,BBTS Bielsko-Biała,3,1,21,25,25,25,0,25,16,15,12,0
Plusliga,1102289,2023,2023-01-30,Cerrad Enea Czarni Radom,Projekt Warszawa,0,3,18,18,18,0,0,25,25,25,0,0
Plusliga,1102290,2023,2023-01-30,Cuprum Lubin,Ślepsk Malow Suwałki,3,2,18,25,22,25,15,25,18,25,21,9
Plusliga,1102291,2023,2023-02-05,Ślepsk Malow Suwałki,PGE Skra Bełchatów,3,0,25,28,25,0,0,20,26,22,0,0
Plusliga,1102292,2023,2023-02-05,Barkom Każany Lwów,Cerrad Enea Czarni Radom,0,3,16,17,25,0,0,25,25,27,0,0
Plusliga,1102293,2023,2023-02-04,PSG Stal Nysa,LUK  Lublin,3,0,25,25,25,0,0,21,18,23,0,0
Plusliga,1102294,2023,2023-02-03,BBTS Bielsko-Biała,Aluron CMC Warta Zawiercie,2,3,19,10,25,25,10,25,25,22,23,15
Plusliga,1102295,2023,2023-02-12,Aluron CMC Warta Zawiercie,PSG Stal Nysa,3,0,25,25,25,0,0,19,17,15,0,0
Plusliga,1102296,2023,2023-02-11,LUK  Lublin,Trefl Gdańsk,0,3,17,17,22,0,0,25,25,25,0,0
Plusliga,1102297,2023,2023-02-10,Cerrad Enea Czarni Radom,Ślepsk Malow Suwałki,0,3,25,19,16,0,0,27,25,25,0,0
Plusliga,1102298,2023,2023-02-12,PGE Skra Bełchatów,Cuprum Lubin,2,3,25,25,23,23,17,18,21,25,25,19
Plusliga,1102299,2023,2023-02-18,Cuprum Lubin,Cerrad Enea Czarni Radom,3,2,18,25,24,25,15,25,19,26,19,12
Plusliga,1102300,2023,2023-01-08,Asseco Resovia Rzeszów,Cuprum Lubin,2,3,17,25,25,30,9,25,12,23,32,15
Plusliga,1102301,2023,2023-01-06,Aluron CMC Warta Zawiercie,Jastrzębski Węgiel,3,2,22,25,22,27,15,25,21,25,25,9
Plusliga,1102302,2023,2023-01-07,LUK  Lublin,Indykpol AZS Olsztyn,3,1,23,25,25,25,0,25,21,19,23,0
Plusliga,1102303,2023,2023-01-13,GKS Katowice,LUK  Lublin,0,3,18,22,21,0,0,25,25,25,0,0
Plusliga,1102304,2023,2023-01-14,Indykpol AZS Olsztyn,Aluron CMC Warta Zawiercie,3,0,25,25,30,0,0,20,20,28,0,0
Plusliga,1102305,2023,2023-01-16,Grupa Azoty ZAKSA Kędzierzyn-Koźle,PSG Stal Nysa,3,0,25,25,25,0,0,22,19,21,0,0
Plusliga,1102306,2023,2023-01-15,Asseco Resovia Rzeszów,PGE Skra Bełchatów,3,0,25,25,25,0,0,20,21,13,0,0
Plusliga,1102307,2023,2023-01-22,Ślepsk Malow Suwałki,GKS Katowice,3,0,25,25,25,0,0,22,20,14,0,0
Plusliga,1102308,2023,2023-01-20,Asseco Resovia Rzeszów,Cerrad Enea Czarni Radom,3,0,25,25,25,0,0,21,23,20,0,0
Plusliga,1102309,2023,2023-01-22,Jastrzębski Węgiel,PSG Stal Nysa,3,1,22,25,25,25,0,25,18,23,16,0
Plusliga,1102310,2023,2023-01-20,BBTS Bielsko-Biała,Indykpol AZS Olsztyn,1,3,20,17,25,19,0,25,25,22,25,0
Plusliga,1102311,2023,2023-01-28,GKS Katowice,Aluron CMC Warta Zawiercie,3,0,25,25,25,0,0,23,23,19,0,0
Plusliga,1102312,2023,2023-01-27,Indykpol AZS Olsztyn,PSG Stal Nysa,3,1,26,22,25,25,0,24,25,15,21,0
Plusliga,1102314,2023,2023-02-06,Cuprum Lubin,GKS Katowice,0,3,18,16,17,0,0,25,25,25,0,0
Plusliga,1102315,2023,2023-02-04,Projekt Warszawa,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,1,25,25,19,25,0,21,13,25,21,0
Plusliga,1102316,2023,2023-03-22,Asseco Resovia Rzeszów,Jastrzębski Węgiel,2,3,25,18,25,18,15,21,25,20,25,17
Plusliga,1102317,2023,2023-02-09,Indykpol AZS Olsztyn,Asseco Resovia Rzeszów,1,3,14,22,25,32,0,25,25,22,34,0
Plusliga,1102318,2023,2023-02-11,Jastrzębski Węgiel,Projekt Warszawa,1,3,18,25,21,22,0,25,17,25,25,0
Plusliga,1102319,2023,2023-02-11,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Barkom Każany Lwów,3,0,30,25,25,0,0,28,21,16,0,0
Plusliga,1102320,2023,2023-02-19,Trefl Gdańsk,Aluron CMC Warta Zawiercie,1,3,25,17,23,14,0,21,25,25,25,0
Plusliga,1102321,2023,2023-02-17,BBTS Bielsko-Biała,PSG Stal Nysa,0,3,23,15,17,0,0,25,25,25,0,0
Plusliga,1102322,2023,2023-03-02,BBTS Bielsko-Biała,Trefl Gdańsk,1,3,25,14,22,23,0,23,25,25,25,0
Plusliga,1102323,2023,2023-03-05,LUK  Lublin,Projekt Warszawa,1,3,25,22,20,13,0,23,25,25,25,0
Plusliga,1102324,2023,2023-03-05,Cerrad Enea Czarni Radom,PGE Skra Bełchatów,1,3,25,23,24,17,0,23,25,26,25,0
Plusliga,1102325,2023,2023-03-12,Grupa Azoty ZAKSA Kędzierzyn-Koźle,PGE Skra Bełchatów,0,3,20,18,20,0,0,25,25,25,0,0
Plusliga,1102326,2023,2023-03-13,Barkom Każany Lwów,LUK  Lublin,3,0,25,25,25,0,0,22,21,20,0,0
Plusliga,1102327,2023,2023-03-11,Projekt Warszawa,Aluron CMC Warta Zawiercie,3,2,29,32,22,25,15,27,34,25,19,10
Plusliga,1102328,2023,2023-03-12,Trefl Gdańsk,PSG Stal Nysa,3,0,25,25,25,0,0,17,18,22,0,0
Plusliga,1102329,2023,2023-03-20,BBTS Bielsko-Biała,Projekt Warszawa,1,3,25,13,21,17,0,15,25,25,25,0
Plusliga,1102330,2023,2023-03-18,Aluron CMC Warta Zawiercie,Barkom Każany Lwów,3,1,25,25,17,25,0,14,13,25,15,0
Plusliga,1102331,2023,2023-03-18,LUK  Lublin,Ślepsk Malow Suwałki,3,1,25,25,29,25,0,21,23,31,16,0
Plusliga,1102332,2023,2023-03-25,Cuprum Lubin,LUK  Lublin,1,3,21,21,25,20,0,25,25,23,25,0
Plusliga,1102333,2023,2023-03-25,Ślepsk Malow Suwałki,Aluron CMC Warta Zawiercie,1,3,20,25,17,17,0,25,23,25,25,0
Plusliga,1102334,2023,2023-03-23,Barkom Każany Lwów,BBTS Bielsko-Biała,3,1,15,25,25,25,0,25,18,18,18,0
Plusliga,1102335,2023,2023-03-26,Projekt Warszawa,PSG Stal Nysa,3,2,25,16,18,25,15,17,25,25,17,8
Plusliga,1102336,2023,2023-04-02,Trefl Gdańsk,Projekt Warszawa,3,2,21,25,25,15,15,25,17,23,25,12
Plusliga,1102337,2023,2023-02-24,PSG Stal Nysa,Barkom Każany Lwów,3,0,25,25,25,0,0,20,23,23,0,0
Plusliga,1102338,2023,2023-03-31,Aluron CMC Warta Zawiercie,Cuprum Lubin,3,2,22,25,25,21,15,25,22,11,25,13
Plusliga,1102339,2023,2023-04-03,LUK  Lublin,PGE Skra Bełchatów,3,0,25,25,25,0,0,19,19,21,0,0
Plusliga,1102340,2023,2022-10-01,Asseco Resovia Rzeszów,Projekt Warszawa,3,0,25,25,25,0,0,12,21,20,0,0
Plusliga,1102341,2023,2022-09-30,Jastrzębski Węgiel,GKS Katowice,3,0,25,25,28,0,0,23,20,26,0,0
Plusliga,1102342,2023,2022-10-01,Indykpol AZS Olsztyn,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,21,25,16,16,0,25,22,25,25,0
Plusliga,1102343,2023,2022-10-05,Barkom Każany Lwów,Asseco Resovia Rzeszów,0,3,23,22,13,0,0,25,25,25,0,0
Plusliga,1102344,2023,2022-10-04,Grupa Azoty ZAKSA Kędzierzyn-Koźle,LUK  Lublin,3,0,25,25,25,0,0,18,23,18,0,0
Plusliga,1102345,2023,2022-10-08,Indykpol AZS Olsztyn,GKS Katowice,3,0,28,25,25,0,0,26,19,21,0,0
Plusliga,1102346,2023,2023-03-04,Aluron CMC Warta Zawiercie,Asseco Resovia Rzeszów,3,0,25,25,25,0,0,19,16,22,0,0
Plusliga,1102347,2023,2023-03-06,GKS Katowice,PSG Stal Nysa,3,0,25,25,25,0,0,17,19,19,0,0
Plusliga,1102348,2023,2023-03-04,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Cuprum Lubin,3,1,23,25,25,25,0,25,21,21,20,0
Plusliga,1102349,2023,2023-03-11,Cerrad Enea Czarni Radom,GKS Katowice,0,3,16,19,25,0,0,25,25,27,0,0
Plusliga,1102350,2023,2023-03-11,Cuprum Lubin,Jastrzębski Węgiel,0,3,23,20,36,0,0,25,25,38,0,0
Plusliga,1102351,2023,2023-03-10,Ślepsk Malow Suwałki,Indykpol AZS Olsztyn,0,3,22,22,22,0,0,25,25,25,0,0
Plusliga,1102352,2023,2023-03-17,PSG Stal Nysa,Asseco Resovia Rzeszów,1,3,18,25,25,17,0,25,27,22,25,0
Plusliga,1102353,2023,2023-03-20,Cuprum Lubin,Indykpol AZS Olsztyn,2,3,23,25,29,21,11,25,21,27,25,15
Plusliga,1102354,2023,2023-03-19,Jastrzębski Węgiel,PGE Skra Bełchatów,2,3,22,25,25,21,13,25,22,19,25,15
Plusliga,1102355,2023,2023-03-19,Cerrad Enea Czarni Radom,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,10,25,22,23,0,25,22,25,25,0
Plusliga,1102356,2023,2023-03-25,Cerrad Enea Czarni Radom,Jastrzębski Węgiel,0,3,16,15,21,0,0,25,25,25,0,0
Plusliga,1102357,2023,2023-03-27,PGE Skra Bełchatów,Indykpol AZS Olsztyn,0,3,23,19,22,0,0,25,25,25,0,0
Plusliga,1102358,2023,2023-03-26,Asseco Resovia Rzeszów,Trefl Gdańsk,3,1,25,25,25,28,0,27,22,18,26,0
Plusliga,1102359,2023,2023-03-31,GKS Katowice,Asseco Resovia Rzeszów,0,3,18,21,21,0,0,25,25,25,0,0
Plusliga,1102360,2023,2023-04-01,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Jastrzębski Węgiel,3,1,23,25,25,25,0,25,23,22,20,0
Plusliga,1102361,2023,2022-10-07,LUK  Lublin,Jastrzębski Węgiel,1,3,21,22,26,15,0,25,25,24,25,0
Plusliga,1102362,2023,2022-10-09,Asseco Resovia Rzeszów,Ślepsk Malow Suwałki,3,1,27,25,25,25,0,29,20,13,22,0
Plusliga,1102363,2023,2022-10-16,GKS Katowice,Barkom Każany Lwów,3,2,25,25,22,21,15,23,20,25,25,12
Plusliga,1102364,2023,2022-10-15,Cuprum Lubin,Asseco Resovia Rzeszów,0,3,27,21,18,0,0,29,25,25,0,0
Plusliga,1102365,2023,2022-10-13,Grupa Azoty ZAKSA Kędzierzyn-Koźle,BBTS Bielsko-Biała,3,0,25,25,25,0,0,18,23,20,0,0
Plusliga,1102366,2023,2022-10-16,Jastrzębski Węgiel,Aluron CMC Warta Zawiercie,3,0,25,25,25,0,0,20,18,22,0,0
Plusliga,1102367,2023,2022-10-14,Indykpol AZS Olsztyn,LUK  Lublin,3,1,25,20,25,25,0,22,25,17,15,0
Plusliga,1102368,2023,2022-10-22,Aluron CMC Warta Zawiercie,Indykpol AZS Olsztyn,2,3,25,24,23,25,12,20,26,25,20,15
Plusliga,1102369,2023,2022-10-21,BBTS Bielsko-Biała,Jastrzębski Węgiel,0,3,19,19,19,0,0,25,25,25,0,0
Plusliga,1102370,2023,2022-10-21,PSG Stal Nysa,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,0,25,25,25,0,0,21,22,20,0,0
Plusliga,1102371,2023,2022-10-22,PGE Skra Bełchatów,Asseco Resovia Rzeszów,2,3,18,25,25,22,8,25,13,22,25,15
Plusliga,1102372,2023,2022-11-22,PSG Stal Nysa,GKS Katowice,2,3,21,24,25,25,12,25,26,17,22,15
Plusliga,1102373,2023,2022-10-19,GKS Katowice,Cerrad Enea Czarni Radom,0,3,21,21,28,0,0,25,25,30,0,0
Plusliga,1102374,2023,2022-11-07,Indykpol AZS Olsztyn,Trefl Gdańsk,0,3,15,25,15,0,0,25,27,25,0,0
Plusliga,1102375,2023,2022-10-28,GKS Katowice,Ślepsk Malow Suwałki,3,2,23,25,20,25,15,25,16,25,21,11
Plusliga,1102376,2023,2022-12-05,Trefl Gdańsk,GKS Katowice,3,1,21,27,25,25,0,25,25,23,23,0
Plusliga,1102377,2023,2022-11-02,Trefl Gdańsk,Jastrzębski Węgiel,0,3,23,17,14,0,0,25,25,25,0,0
Plusliga,1102378,2023,2022-11-19,GKS Katowice,PGE Skra Bełchatów,0,3,21,21,23,0,0,25,25,25,0,0
Plusliga,1102379,2023,2022-12-11,Jastrzębski Węgiel,Grupa Azoty ZAKSA Kędzierzyn-Koźle,2,3,20,25,25,22,11,25,19,21,25,15
Plusliga,1102380,2023,2022-10-30,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Trefl Gdańsk,3,0,25,25,25,0,0,19,18,20,0,0
Plusliga,1102381,2023,2022-11-28,Indykpol AZS Olsztyn,Ślepsk Malow Suwałki,2,3,21,25,25,23,18,25,21,20,25,20
Plusliga,1102382,2023,2022-12-20,LUK  Lublin,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,2,39,18,17,25,15,37,25,25,23,10
Plusliga,1102383,2023,2022-12-08,GKS Katowice,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,31,14,21,19,0,29,25,25,25,0
Plusliga,1102384,2023,2023-01-03,Ślepsk Malow Suwałki,Asseco Resovia Rzeszów,1,3,25,19,24,22,0,23,25,26,25,0
Plusliga,1102385,2023,2023-01-09,Barkom Każany Lwów,GKS Katowice,3,0,25,26,30,0,0,18,24,28,0,0
Plusliga,1102386,2023,2023-01-06,BBTS Bielsko-Biała,Grupa Azoty ZAKSA Kędzierzyn-Koźle,0,3,23,23,19,0,0,25,25,25,0,0
Plusliga,1102387,2023,2023-02-12,GKS Katowice,BBTS Bielsko-Biała,2,3,18,25,25,25,10,25,22,27,23,15
Plusliga,1102388,2023,2023-01-08,PSG Stal Nysa,Cerrad Enea Czarni Radom,3,1,29,21,25,25,0,27,25,20,20,0
Plusliga,1102389,2023,2023-01-19,Trefl Gdańsk,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,1,25,22,25,25,0,22,25,18,23,0
Plusliga,1102390,2023,2023-01-22,Projekt Warszawa,PGE Skra Bełchatów,3,2,22,25,22,25,27,25,22,25,21,25
Plusliga,1102391,2023,2023-01-28,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Asseco Resovia Rzeszów,3,1,25,25,20,25,0,23,22,25,19,0
Plusliga,1102392,2023,2023-01-15,Jastrzębski Węgiel,BBTS Bielsko-Biała,3,0,25,25,25,0,0,17,19,19,0,0
Plusliga,1102393,2023,2023-02-18,Barkom Każany Lwów,Jastrzębski Węgiel,0,3,10,20,14,0,0,25,25,25,0,0
Plusliga,1102394,2023,2023-02-19,Projekt Warszawa,Indykpol AZS Olsztyn,3,1,26,25,21,25,0,24,19,25,16,0
Plusliga,1102395,2023,2023-03-04,Jastrzębski Węgiel,Ślepsk Malow Suwałki,3,1,25,25,22,25,0,15,18,25,13,0
Plusliga,1102396,2023,2023-03-13,Asseco Resovia Rzeszów,BBTS Bielsko-Biała,3,0,27,25,25,0,0,25,17,19,0,0
Plusliga,1102397,2023,2023-03-26,Grupa Azoty ZAKSA Kędzierzyn-Koźle,GKS Katowice,3,0,25,25,25,0,0,22,14,16,0,0
Plusliga,1102398,2023,2023-04-02,Indykpol AZS Olsztyn,Cerrad Enea Czarni Radom,3,1,24,25,25,25,0,26,21,13,21,0
Plusliga,1102399,2023,2022-12-18,Barkom Każany Lwów,Trefl Gdańsk,2,3,19,23,25,25,10,25,25,22,22,15
Plusliga,1102400,2023,2022-12-20,Aluron CMC Warta Zawiercie,Cerrad Enea Czarni Radom,3,0,25,25,25,0,0,23,17,21,0,0
Plusliga,1102401,2023,2023-01-29,PGE Skra Bełchatów,Barkom Każany Lwów,0,3,26,23,19,0,0,28,25,25,0,0
Plusliga,1102402,2023,2023-03-16,GKS Katowice,Trefl Gdańsk,0,3,22,20,21,0,0,25,25,25,0,0
Plusliga,1102403,2023,2023-02-24,Trefl Gdańsk,Indykpol AZS Olsztyn,3,0,27,25,25,0,0,25,23,22,0,0
Plusliga,1102404,2023,2023-02-20,PGE Skra Bełchatów,GKS Katowice,2,3,25,26,20,29,11,27,24,25,27,15
Plusliga,1102405,2023,2023-03-21,Ślepsk Malow Suwałki,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,25,27,13,23,0,18,29,25,25,0
Plusliga,1102406,2023,2023-02-18,Asseco Resovia Rzeszów,LUK  Lublin,3,1,22,29,25,25,0,25,27,18,17,0
Plusliga,1102407,2023,2023-03-03,Indykpol AZS Olsztyn,Barkom Każany Lwów,3,0,25,25,25,0,0,17,22,17,0,0
Plusliga,1102408,2023,2023-04-03,BBTS Bielsko-Biała,Ślepsk Malow Suwałki,0,3,12,18,23,0,0,25,25,25,0,0
Plusliga,1102683,2023,2023-04-26,Jastrzębski Węgiel,Aluron CMC Warta Zawiercie,3,0,25,25,25,0,0,13,17,21,0,0
Plusliga,1102686,2023,2023-04-07,Asseco Resovia Rzeszów,PSG Stal Nysa,3,0,25,25,26,0,0,21,18,24,0,0
Plusliga,1102687,2023,2023-04-08,Asseco Resovia Rzeszów,PSG Stal Nysa,3,0,25,25,25,0,0,12,23,20,0,0
Plusliga,1102688,2023,2023-04-14,PSG Stal Nysa,Asseco Resovia Rzeszów,1,3,26,19,20,18,0,24,25,25,25,0
Plusliga,1102689,2023,2023-04-06,Aluron CMC Warta Zawiercie,Indykpol AZS Olsztyn,3,0,25,25,25,0,0,13,20,21,0,0
Plusliga,1102690,2023,2023-04-07,Aluron CMC Warta Zawiercie,Indykpol AZS Olsztyn,3,0,25,25,25,0,0,22,23,21,0,0
Plusliga,1102691,2023,2023-04-08,Jastrzębski Węgiel,Trefl Gdańsk,3,0,25,25,25,0,0,19,17,18,0,0
Plusliga,1102692,2023,2023-04-16,Cuprum Lubin,Barkom Każany Lwów,0,3,25,22,19,0,0,27,25,25,0,0
Plusliga,1102693,2023,2023-04-17,Barkom Każany Lwów,Cuprum Lubin,3,2,23,21,25,25,15,25,25,21,19,9
Plusliga,1102694,2023,2023-04-13,GKS Katowice,PGE Skra Bełchatów,3,1,26,25,22,25,0,24,21,25,21,0
Plusliga,1102695,2023,2023-04-18,PGE Skra Bełchatów,GKS Katowice,3,0,25,25,25,0,0,18,21,20,0,0
Plusliga,1102696,2023,2023-04-16,Ślepsk Malow Suwałki,LUK  Lublin,3,1,26,23,25,25,0,24,25,22,18,0
Plusliga,1102697,2023,2023-04-18,LUK  Lublin,Ślepsk Malow Suwałki,0,3,20,18,20,0,0,25,25,25,0,0
Plusliga,1102698,2023,2023-04-21,PSG Stal Nysa,Indykpol AZS Olsztyn,3,1,25,23,25,25,0,21,25,17,21,0
Plusliga,1102699,2023,2023-04-24,Indykpol AZS Olsztyn,PSG Stal Nysa,0,3,16,17,14,0,0,25,25,25,0,0
Plusliga,1102701,2023,2023-04-24,Trefl Gdańsk,Projekt Warszawa,1,3,21,20,25,25,0,25,25,18,27,0
Plusliga,1102702,2023,2023-05-02,Asseco Resovia Rzeszów,Aluron CMC Warta Zawiercie,2,3,22,27,18,25,9,25,25,25,21,15
Plusliga,1102703,2023,2023-05-06,Aluron CMC Warta Zawiercie,Asseco Resovia Rzeszów,1,3,25,22,23,17,0,13,25,25,25,0
Plusliga,1102706,2023,2023-05-13,Aluron CMC Warta Zawiercie,Asseco Resovia Rzeszów,3,2,19,19,25,25,15,25,25,17,23,9
Plusliga,1102707,2023,2023-05-16,Asseco Resovia Rzeszów,Aluron CMC Warta Zawiercie,3,0,25,25,25,0,0,23,13,21,0,0
Plusliga,1102708,2023,2023-05-09,Asseco Resovia Rzeszów,Aluron CMC Warta Zawiercie,3,0,25,25,25,0,0,19,22,23,0,0
Plusliga,1102709,2023,2023-04-16,Indykpol AZS Olsztyn,Aluron CMC Warta Zawiercie,3,0,25,25,25,0,0,23,16,23,0,0
Plusliga,1102710,2023,2023-04-15,Indykpol AZS Olsztyn,Aluron CMC Warta Zawiercie,3,2,22,25,25,18,15,25,16,15,25,13
Plusliga,1102711,2023,2023-05-03,Jastrzębski Węgiel,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,0,25,25,25,0,0,20,20,23,0,0
Plusliga,1102712,2023,2023-05-06,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Jastrzębski Węgiel,1,3,26,22,15,19,0,24,25,25,25,0
Plusliga,1102713,2023,2023-05-10,Jastrzębski Węgiel,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,0,25,25,25,0,0,15,16,13,0,0
Plusliga,1102716,2023,2023-04-19,Aluron CMC Warta Zawiercie,Indykpol AZS Olsztyn,3,1,25,24,30,25,0,23,26,28,23,0
Plusliga,1102717,2023,2023-04-09,Jastrzębski Węgiel,Trefl Gdańsk,3,0,25,25,25,0,0,23,12,17,0,0
Plusliga,1102718,2023,2023-04-12,Trefl Gdańsk,Jastrzębski Węgiel,1,3,23,27,18,22,0,25,25,25,25,0
Plusliga,1102721,2023,2023-04-09,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Projekt Warszawa,3,2,17,25,25,24,15,25,20,20,26,10
Plusliga,1102722,2023,2023-04-10,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Projekt Warszawa,3,2,25,18,17,25,15,22,25,25,23,13
Plusliga,1102723,2023,2023-04-14,Projekt Warszawa,Grupa Azoty ZAKSA Kędzierzyn-Koźle,3,2,20,26,18,25,15,25,24,25,16,12
Plusliga,1102724,2023,2023-04-15,Projekt Warszawa,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,25,23,19,20,0,23,25,25,25,0
Plusliga,1102726,2023,2023-04-22,Asseco Resovia Rzeszów,Grupa Azoty ZAKSA Kędzierzyn-Koźle,2,3,25,25,21,16,12,22,13,25,25,15
Plusliga,1102727,2023,2023-04-23,Asseco Resovia Rzeszów,Grupa Azoty ZAKSA Kędzierzyn-Koźle,1,3,21,25,25,18,0,25,27,18,25,0
Plusliga,1102728,2023,2023-04-26,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Asseco Resovia Rzeszów,3,2,25,19,25,26,15,19,25,23,28,12
Plusliga,1102731,2023,2023-04-22,Aluron CMC Warta Zawiercie,Jastrzębski Węgiel,1,3,13,25,20,19,0,25,20,25,25,0
Plusliga,1102732,2023,2023-04-23,Aluron CMC Warta Zawiercie,Jastrzębski Węgiel,2,3,20,29,25,29,8,25,27,27,27,15
Superlega,36078,2023,2022-11-13,WithU Verona,Vero Volley Monza,3,0,25,25,25,,,19,17,14,,
Superlega,36095,2023,2022-12-05,Allianz Milano,Cucine Lube Civitanova,1,3,21,25,22,21,,25,22,25,25,
Superlega,36826,2023,2023-04-02,Vero Volley Monza,Itas Trentino,0,3,22,20,19,,,25,25,25,,
Superlega,36055,2023,2022-10-16,Top Volley Cisterna,Pallavolo Padova,3,1,25,31,25,25,,19,33,20,15,
Superlega,36873,2023,2023-04-25,WithU Verona,Vero Volley Monza,0,3,18,17,24,,,25,25,26,,
Superlega,36843,2023,2023-04-22,Gas Sales Bluenergy Piacenza,Itas Trentino,3,0,25,25,25,,,21,23,23,,
Superlega,36113,2023,2022-12-26,Allianz Milano,Vero Volley Monza,1,3,18,22,25,22,,25,25,22,25,
